y_train_actual,y_train_predicted
0.030360970024840644,0.0265560578955576
0.02426515387007934,0.026186410617579654
0.011075068285397706,0.008144508393578172
0.007629130433031559,0.006789550691247322
0.018039857733281435,0.01938598561314609
0.018059347734946198,0.018704568195275002
0.016193480898011595,0.017549463426195573
0.0162333458537779,0.023793574367269373
0.023810381750052508,0.023518047418477857
0.027614016537609167,0.021691055114371978
0.006685890482549651,0.0036508815288712818
0.026811506153245884,0.0247048211747899
0.026683447902951254,0.023513070067164528
0.02631022498663051,0.023000626371435857
0.010086872720119657,0.01196820569183877
0.01211792236258324,0.010304515826510603
0.01934676203174023,0.02268212702095574
0.010517726800042548,0.0037718676755705907
0.03437076042271461,0.02547189862389277
0.025001969934912396,0.02467659491264807
0.016979126223319606,0.016740586415510024
0.02291128858343496,0.023787720076244086
0.006842531345225966,0.00392082818622231
0.023645472329627503,0.026381220913731192
0.0038386010568167996,0.004160233518922703
0.007608442602662605,0.009680603777370352
0.011268022427864517,0.011421656154888223
0.019228046322847154,0.021164950867759942
0.02195668533323663,0.021970907247122036
0.017380950164737247,0.017256788287908116
0.009631790260347493,0.010605782337990928
0.014809853831723162,0.015527561181764356
0.017047482387597478,0.016870043276976283
0.014167116675077028,0.011200470150987692
0.013513731116762517,0.014802740251384734
0.005241089617387812,0.006102575654500016
0.017903169347653288,0.016988249729275602
0.020699119705845963,0.02318642012156647
0.02648142750669144,0.024774513555475004
0.019056303940948257,0.01812284386437891
0.029180855204612305,0.024392696132403587
0.02008964323096827,0.02133716246734408
0.01916860632981513,0.019156325016281735
0.01987324813402832,0.021125045774571867
0.02065358497722564,0.022752144689353167
0.008706788567991033,0.008954092580745983
0.02490711794391623,0.02272484722494695
0.008192377832031309,0.009186325419546233
0.020423931599075667,0.018809239907512272
0.017605594823392377,0.020590648369855587
0.028653303237754654,0.02818306270716387
0.021251602877384496,0.02491398129905032
0.018536573695586273,0.01624037004036228
0.020722590267208612,0.020731658495950385
0.019401981456606054,0.02332829346199595
0.016595295214421827,0.020608071559168224
0.018130578298991323,0.01759183767204376
0.01908719446090043,0.016852476111474453
0.022558010919868723,0.024644765591020808
0.025589921963878142,0.016418185033335704
0.019118326293967435,0.022401671765423743
0.02388205203351054,0.021218945033927412
0.020117144872126756,0.01839639016166717
0.003144776944343929,0.0040355621388376076
0.022506788636573148,0.02295637295395781
0.01791532571495403,0.018453422910871382
0.02149592846840183,0.02300588386382752
0.030791286564356195,0.025892392950328642
0.021153958925364903,0.021979760744741512
0.008955400360562896,0.009453707371525184
0.017146082576655564,0.014566007930193366
0.00813019262712628,0.0102154375663105
0.02745529762379916,0.02645535765794505
0.019633826911224884,0.021897566497439798
0.005705219685357236,0.004434794023152951
0.03287041438376466,0.021526296726407275
0.02737401194206038,0.025925214457165453
0.020759664554325607,0.02101972445166001
0.01961520371875061,0.021012774965495702
0.006833911632728944,0.007112883843491631
0.020046497684641652,0.020871058393911242
0.022413325597796532,0.026020418018921306
0.029419065632567288,0.027811662525435772
0.019260996546751393,0.020652248216782916
0.017645332460345265,0.018218811525421715
0.016382199047814235,0.017872981984604082
0.002263973857548177,0.004314091882148603
0.017473903838524384,0.02057833574175983
0.023516418314195056,0.023771309647501966
0.010397844997272974,0.009668709626958212
0.011652806260761137,0.009545470468270374
0.01575009566144088,0.020095333496233388
0.01237449732837272,0.009156135515800863
0.007994246182830372,0.009625826026622993
0.028090908421589605,0.02591653932177141
0.020781373980008087,0.020602389224353986
0.008471470253953782,0.01334901022293445
0.005347372290784708,0.004532558020859619
0.0028317590441010046,0.0037344405546676576
0.004112683787690074,0.0037975916745788332
0.025263065353008287,0.02441985957019511
0.023931924654982985,0.02506609706114616
0.02570064960493922,0.024439209845982142
0.02161387864875328,0.024392813613412508
0.010848235683169928,0.00946831151833439
0.025460354007937377,0.024862574651882803
0.03838913831512644,0.022745769678764412
0.02292727109065936,0.024289047883801936
0.016835998457946227,0.01913232245328412
0.02199649135064907,0.023734153817681077
0.019602550215601908,0.020903339451005316
0.004125455280007597,0.004303747546561827
0.020972490942581853,0.020487193940729072
0.018434932334151062,0.02262534609224221
0.018758151198647762,0.02428229947478367
0.016785915682382746,0.018519824288502414
0.02015923278861188,0.022545804327135273
0.022729476822326566,0.019548910734813803
0.028761217431466642,0.02762299455241169
0.02219627757655154,0.025262139506604726
0.008636528487587308,0.01053371598992759
0.021602201239015514,0.025455755341861626
0.007921908639114031,0.009655673253144877
0.02055574260949272,0.0213639791171435
0.017070353108416106,0.01631165227337806
0.009087464006780243,0.006481324466362744
0.014495496212822851,0.015683128360017513
0.002790729744081035,0.0037420854881161716
0.022984143722692828,0.02843530829108388
0.015747940075010562,0.017638913983895173
0.008584755737517966,0.011242555333285893
0.0036598086220277375,0.0041777529966548
0.015739467018170795,0.021292275501334175
0.01010078797708354,0.011076333512317967
0.0029615734679083595,0.003916679800531793
0.02715706063206439,0.024639586063224812
0.01224113030128482,0.010340503853290557
0.022727507668859403,0.021837211685177167
0.004557278951645328,0.004408523171294594
0.015213034983603642,0.02098408601852742
0.023725121562597314,0.02248491053620561
0.019364770522850794,0.024069396212425105
0.022579717326072467,0.022492514657271763
0.0035821097072642268,0.0037592037366732736
0.01075910669503233,0.008389862816066913
0.021567499414782552,0.01697777710354543
0.009689695061356297,0.008122204845808174
0.01668831388708905,0.01716599367316863
0.027365846254461926,0.02288934635271967
0.015048163542074628,0.01991155629736919
0.023967358764546445,0.025750026360163887
0.022370036367229205,0.02106263785400187
0.009991009529122508,0.015505747213281247
0.009273330697255106,0.008747562157963913
0.026724952643087777,0.02417628939125794
0.026120780303588987,0.026155419397714604
0.010922016154231206,0.00999310033133017
0.020059170348392462,0.01911314123524
0.019214143511605893,0.022994768990186494
0.007568135488180103,0.00853261499294889
0.025815004020697092,0.022099132059495326
0.025701028541328413,0.024401107358989933
0.021898121777884923,0.022960613586385244
0.02481293605189135,0.023210896110996367
0.0114949754594641,0.009914597788532327
0.008624797504545383,0.008320493833307137
0.01714366275357106,0.016857611077885644
0.0189270074076422,0.019354220407474927
0.00599841236397938,0.008295936826488
0.022447749067615257,0.020102911418553256
0.002903387055374653,0.0040207177430261545
0.01767394893404844,0.01811745157839762
0.019238602443673498,0.02341644103328789
0.03771700102203267,0.021353591632619413
0.01560688375553139,0.014738054650545458
0.02561281367381752,0.02459441403475327
0.007733790105201037,0.005556130369060892
0.010838994975342965,0.010860909889554134
0.009424593298362914,0.008816120830051795
0.020411772450630614,0.023121329235133666
0.01577435440846387,0.01752708447886387
0.004009056162869954,0.004401044965303254
0.01613520362363454,0.02403395915238494
0.021323043453579514,0.023561675717203585
0.01022583374129364,0.009723049556984116
0.025147873401606097,0.024046049282528188
0.017740074282638307,0.017380880580918252
0.020977348139803988,0.022854639159877295
0.0128570145878683,0.0212521752405982
0.02032616738405859,0.022804384346761027
0.017062582694824753,0.018240642635659506
0.0028077761272835445,0.0038138977091165607
0.010546964405840978,0.010581223810429592
0.028555975196739417,0.02705121489809826
0.0285277953575677,0.023819483668004467
0.024987844873743423,0.024219734417728518
0.011799543665277539,0.01947742860767277
0.02328937564994932,0.021778359582462443
0.031042720393872476,0.02552525037277554
0.029030621008600002,0.017320409427187607
0.016475555477915942,0.016246320521044695
0.01965025514843047,0.01763312219566216
0.01128923457930082,0.013204392457172205
0.020710889879946136,0.02250981482741799
0.016499475929474056,0.021659968528669034
0.01174164708645229,0.010026618755230594
0.011300760046392518,0.010514217902077967
0.012189214376909358,0.012820122285792775
0.024706325564029824,0.02399136772530553
0.0025538869472924992,0.0036655655704583914
0.009562543526505258,0.009422427270256446
0.01949714362673182,0.017299540548095245
0.009334112714874903,0.008219131166558598
0.00920581700394173,0.011852215294493214
0.029957183478941354,0.020537599784658973
0.0032028806554257184,0.003951856846563413
0.01124099520907165,0.012955217349535204
0.018039113393283696,0.02500482073893607
0.0147222278342531,0.0173162607454952
0.007668136969571738,0.00956529665209039
0.003491974657304102,0.003955021518233466
0.033596512566649875,0.02572670186401605
0.0176041225825179,0.020794041499070944
0.018781947293474047,0.016091242255534717
0.012138519546926883,0.014065945331033121
0.021616526145158393,0.024843597087104492
0.029962155207843507,0.025840744002352374
0.01602241319738982,0.015603937041727918
0.01145118938877945,0.012174484368984058
0.007304392316663891,0.008616907719045781
0.027657805260060096,0.026570978770178784
0.005897080601280821,0.008879332331846464
0.019825498692939838,0.024112769280897013
0.017512208051640037,0.017068095309573324
0.018393894930052244,0.018177166827312193
0.010451215101085577,0.013788009124480312
0.021812230898112878,0.022167970873085203
0.018714709296779236,0.019512475247338686
0.016380174437479748,0.018645351749949975
0.01977674619038816,0.020444906081172783
0.019964114752504897,0.018977182378202458
0.007954541806525732,0.009061106584370322
0.01309304198770566,0.01395023821244979
0.034772792587139195,0.024491694896698342
0.018727001021553648,0.01970433560245833
0.020681610742944116,0.02324946002408946
0.0026715453784488595,0.003273931787156077
0.019294631138805297,0.020736573261145204
0.00858568977103397,0.01319125643331865
0.02716798010642985,0.024534197588096725
0.010715830162323048,0.01040500659155142
0.017571096336895124,0.014515916869604191
0.024316469153978212,0.025548348099029845
0.010892771281250047,0.012218140005729634
0.018445588519665053,0.024298489826936838
0.019388542999732434,0.017929749827057535
0.020218206747984732,0.02362785846126026
0.007464315712103292,0.006741724089188168
0.010136363738159744,0.012040434342758151
0.019505785716941174,0.01385882861132582
0.014340888630205769,0.025148257140995896
0.035962671233513765,0.025877798139982595
0.009314836828592403,0.011883432397244438
0.007038587357811457,0.005782394486004379
0.0207845489778522,0.019638278366620583
0.024508382106977325,0.025198356489827163
0.013624366706874941,0.01732643639844656
0.013052610672734846,0.018619098579935163
0.023592530807814486,0.024033391549486922
0.02535535292795357,0.02346510329779384
0.02337265439052365,0.02569894483247704
0.021224037713983106,0.020031499536993132
0.02182623504513948,0.024685890107689297
0.00451218674041125,0.003831422248015255
0.019370212495215477,0.02269385745287223
0.0059702768036124084,0.003921096527305441
0.008334235303854222,0.007646334437319109
0.00457356693603141,0.004039865524688387
0.002664836432368782,0.004024377116374274
0.011127104939366401,0.007717568840571627
0.01920657241814851,0.02196254525964004
0.025894453284959262,0.026503048953549276
0.025327954011171983,0.024509652364135832
0.020933132359089293,0.025584796393257066
0.0285487506140852,0.025597053158347934
0.016285936070589216,0.017643713450496208
0.017493035021557978,0.016983254890365125
0.02266831444091402,0.026888577350515093
0.02049155824555863,0.020343502273826204
0.021951484682998016,0.019100071877922738
0.021085761833148583,0.02130534077014235
0.025704126540454973,0.024269641819374528
0.019549804668638072,0.02088223273588919
0.017928701013478304,0.020162400414783684
0.021695062079923732,0.025796180756282212
0.007809626949559077,0.006469774413089387
0.030750592097359947,0.027811811316257214
0.020167376513290005,0.02107772482053217
0.004030465873997939,0.004487011688922078
0.005449632909570777,0.00924473027494311
0.007737220491680312,0.011237123282108137
0.023069282072860416,0.020647198038605048
0.03098379501266077,0.02801816821266335
0.009633686360763165,0.009866983771727018
0.02176620409041442,0.021795970022467366
0.019262084862571704,0.016231860843019093
0.023210578074334066,0.024513685843322038
0.05719765907166966,0.024346316596095215
0.026020608329382574,0.02410758303182326
0.026804277282961943,0.024864139213416465
